Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,Groups With Access Code,Access Days Time,EV Network,Latitude,Longitude,Status Code
ELEC,VOL PARKING LOT VILLAGE HALL,255 East Wilson Avenue,Lombard,IL,60148,888-758-4389,Public,24 hours daily,ChargePoint Network,41.866029,-88.011272,E
ELEC,Jim McComb Chevrolet,1600 West War Memorial Drive,Peoria,IL,61614,888-998-2546,Public,24 hours daily,Blink Network,40.73308651177648,-89.61825797337063,E
ELEC,RIVER FRONT CP6000,200 Hansen Blvd,North Aurora,IL,60542,888-758-4389,Public,24 hours daily,ChargePoint Network,41.801313,-88.373024,E
ELEC,MILIEU APTS MILIEU 1,205 South Peoria Street,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.87852,-87.649152,E
ELEC,MILIEU APTS MILIEU 2,205 South Peoria Street,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.878657,-87.649169,E
ELEC,Muller's Woodfield Acura,1149 West Golf Road,Hoffman Estates,IL,60169,888-998-2546,Public,24 hours daily,Blink Network,42.0474057796461,-88.10848436026608,E
ELEC,Marion Chevrolet Buick GMC Cadillac,2604 W DEYOUNG ST.,MARION,IL,62959,866-816-7584,Public,24 hours daily,EV Connect,37.742196,-88.964014,E
ELEC,Casey's #3538 - Le Roy,417 S Chestnut St,Le Roy,IL,61752,1-800-489-1588,Public,24 hours daily,FCN,40.3431204,-88.7611618,E
ELEC,Casey's #3923 - Beach Park,39131 N Sheridan Rd,Beach Park,IL,60099,1-800-489-1588,Public,24 hours daily,FCN,42.42967,-87.8251942,E
ELEC,CircleK - Benton,920 W Main St,West City,IL,62812,833-505-2291,Public,24 hours daily,CIRCLE_K,37.99641,-88.93807,E
ELEC,CircleK - Cherry Valley,2301 S Perryville Rd,Cherry Valley,IL,61016,833-505-2291,Public,24 hours daily,CIRCLE_K,42.24248,-88.98008,E
ELEC,1809 West Diehl Road (US-DDY-ZSB-3),1809 West Diehl Road,Naperville,IL,60563,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,41.8002467,-88.2100408,E
ELEC,1809 West Diehl Road (US-DDY-ZSB-4),1809 West Diehl Road,Naperville,IL,60563,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,41.8002467,-88.2100406,E
ELEC,CABOT GROUP CABOT STATION,2300 Cabot Dr,Lisle,IL,60532,888-758-4389,Public,24 hours daily,ChargePoint Network,41.81046,-88.097937,E
ELEC,Pilson Ford-L3,2000 Lake Land Boulevard,Mattoon,IL,61938,888-998-2546,Public,24 hours daily,Blink Network,39.46392353834296,-88.37648924452131,E
ELEC,Pilson Ford-L2,2000 Lake Land Boulevard,Mattoon,IL,61938,888-998-2546,Public,24 hours daily,Blink Network,39.46392353834296,-88.37648924452131,E
ELEC,400 E RANDOLPH STATION 1,400 East Randolph Street,Chicago,IL,60601,888-758-4389,Public,24 hours daily,ChargePoint Network,41.885003,-87.616419,E
ELEC,1768 W Armitage Ave,1768 W Armitage Ave,Chicago,IL,60622,866-816-7584,TEMPORARILY UNAVAILABLE (Public),24 hours daily,EV Connect,41.918009,-87.672369,T
ELEC,DCC US - Warner Hospital,422 West White St,Clinton,IL,61727,888-356-8911,Public,24 hours daily,FLO,40.148743,-88.965513,E
ELEC,"Chicago, IL - North Dearborn Street (Pay to Park, Floor 2) - Tesla Destination",181 N Dearborn St,Chicago,IL,60601,877-798-3752,Public,,Tesla Destination,41.8855,-87.62882,E
ELEC,"Chicago, IL - South Franklin Street (Pay to Park, Floor 4) - Tesla Destination",329 S Franklin St,Chicago,IL,60606,877-798-3752,Public,,Tesla Destination,41.877287,-87.635022,E
ELEC,FOOD SHED COOP STATION 1,2390 Lake Shore Dr,Woodstock,IL,60098,888-758-4389,Public,24 hours daily,ChargePoint Network,42.28297,-88.40788,E
ELEC,SBUX HOFFMAN B SBUX HB,2925 N. BARRINGTON ROAD,Hoffman Estates,IL,60192,888-758-4389,Public,24 hours daily,ChargePoint Network,42.078604,-88.140067,E
ELEC,Pace Systems,2040 Corporate Lane,Naperville,IL,60563,888-998-2546,Public,24 hours daily,Blink Network,41.810319305287415,-88.19069326523132,E
ELEC,Bill Walsh Chevy,2330 N BLOOMINGTON ST,STREATOR,IL,61364,866-816-7584,Public,24 hours daily,EV Connect,41.149226,-88.837253,E
ELEC,E4 Charging Solutions - Waukegan Marina,55 South Harbor Place,Waukegan,IL,60085,888-998-2546,Public,24 hours daily,Blink Network,42.360859,-87.824661,E
ELEC,MOTIF ON BELDEN MOTIF ON BELDEN,2845 West Belden Avenue,Chicago,IL,60647,888-758-4389,Public,24 hours daily,ChargePoint Network,41.923082,-87.699183,E
ELEC,Mach 1 Convenience Store - Tesla Supercharger,701 Veterans Avenue,Vandalia,IL,62471,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,38.978076,-89.099183,E
ELEC,LL GARAGE 1 OPP-LL,1 Pierce Place,Itasca,IL,60143,888-758-4389,Public,24 hours daily,ChargePoint Network,41.988093,-88.01678,E
ELEC,LL GARAGE 1 500P #3,500 Park Blvd,Itasca,IL,60143,888-758-4389,Public,24 hours daily,ChargePoint Network,41.986245,-88.017075,E
ELEC,LL GARAGE 1 500P LL,500 Park Blvd,Itasca,IL,60143,888-758-4389,Public,24 hours daily,ChargePoint Network,41.986758,-88.017649,E
ELEC,LL GARAGE 1 500P #2,500 Park Blvd,Itasca,IL,60143,888-758-4389,Public,24 hours daily,ChargePoint Network,41.986211,-88.017021,E
ELEC,"Chicago, IL - West Madison Street (Pay to Park, Floor 4) - Tesla Destination",201 W Madison St,Chicago,IL,60606,877-798-3752,Public,,Tesla Destination,41.88167,-87.63478,E
ELEC,CircleK - Cherry Valley,536 Edwardsville Rd,Troy,IL,62294,833-505-2291,Public,24 hours daily,CIRCLE_K,38.73192,-89.89832,E
ELEC,"Jo-Carroll Energy, Inc. (NFP) - Savanna",103 Chicago Avenue,Savanna,IL,61074,1-888-493-3638,Public,,ZEFNET,42.09046,-90.15347,E
ELEC,101 W Liberty,101 West Liberty Street,Barrington,IL,60010,1-888-493-3638,Public,,ZEFNET,42.15673,-88.1365,E
ELEC,Jo-Carroll Energy - Elizabeth,311 East Myrtle Street,Elizabeth,IL,61028,1-888-493-3638,Public,,ZEFNET,42.31816,-90.2146,E
ELEC,SPRINGFIELD 1 CT4K STATION 1,700 North 9th Street,Springfield,IL,62702,888-758-4389,Public,24 hours daily,ChargePoint Network,39.808804,-89.642996,E
ELEC,South Lot,300 S Randall Rd,Geneva,IL,60134,866-816-7584,Public,24 hours daily,EV Connect,41.885496,-88.343091,E
ELEC,10 Health Services Dr,10 Health Services Dr,DeKalb,IL,60115,866-816-7584,Public,24 hours daily,EV Connect,41.963624,-88.720463,E
ELEC,EV STATION 1 EV STATION 3,606 Lee St,Des Plaines,IL,60016,888-758-4389,Public,24 hours daily,ChargePoint Network,42.042308,-87.887465,E
ELEC,Community Honda of Orland Park,8340 West 159th Street,Orland Park,IL,60462,888-998-2546,Public,24 hours daily,Blink Network,41.60306645787094,-87.82266591707211,E
ELEC,Harvard Ford-IQ,5250 South Route 14,Harvard,IL,60033,888-998-2546,Public,24 hours daily,Blink Network,42.402921,-88.612613,E
ELEC,Home2 Suites by Hilton Lincolnshire,350 Knightsbridge Pky,Lincolnshire,IL,60069,1-888-222-6618,Public,,NOODOE,42.1916723,-87.9344261,E
ELEC,PDG,619 N. Loucks St.,Aurora,IL,60505,1-888-222-6618,Public,,NOODOE,41.768171,-88.285161,E
ELEC,Best western,4900 s Lake Shore Drive,Chicago,IL,60615,1-888-222-6618,Public,,NOODOE,41.8054739,-87.5850341,E
ELEC,Hampton Inn Chicago Orland Park - Tesla Destination,16176 South La Grange Road,Orland Park,IL,60467,877-798-3752,Public,,Tesla Destination,41.595331,-87.853351,E
ELEC,Hilton Garden Inn Bolingbrook - Tesla Destination,135 Remington Blvd,Bolingbrook,IL,60440,877-798-3752,Public,,Tesla Destination,41.685774,-88.070455,E
ELEC,Village of Elm Wood Park,11 Conti Pkwy,Elmwood Park,IL,60707,,Public,24 hours daily,EVMATCH,41.92642,-87.81868,E
ELEC,Oak Park Library,834 Lake St,Oak Park,IL,60301,,Public,9am-9pm M-F; 9am-5pm Sat; 12pm-5pm Sun,EVMATCH,41.8892,-87.79651,E
ELEC,SRE Buffalo Grove 1000,1000 Deerfield Pkwy,Buffalo Grove,IL,60089,949-945-2000,Public,24 hours daily,EVGATEWAY,42.16967,-87.93527,E
ELEC,Executive Towers West II,1411 Opus Pl,Downers Grove,IL,60515,949-945-2000,Public,24 hours daily,EVGATEWAY,41.82982,-88.0218,E
ELEC,MxD Chicago IL,1415 N Cherry Ave,Chicago,IL,60642,949-945-2000,Public,24 hours daily,EVGATEWAY,41.90736,-87.65526,E
ELEC,Executive Towers West I,1431 Opus Pl,Downers Grove,IL,60515,949-945-2000,Public,24 hours daily,EVGATEWAY,41.8282,-88.02282,E
ELEC,Endeavor Health Highland Park Hospital,777 Park W Ave,Highland Park,IL,60035,949-945-2000,Public,24 hours daily,EVGATEWAY,42.19062,-87.80828,E
ELEC,SRE Buffalo Grove 950,905 Deerfield Pkwy,Buffalo Grove,IL,60089,949-945-2000,Public,24 hours daily,EVGATEWAY,42.16815,-87.93788,E
ELEC,Innovation Park Lake County,1950 Innovation Wy Suite 150,Libertyville,IL,60048,949-945-2000,Public,24 hours daily,EVGATEWAY,42.28916,-87.99984,E
ELEC,Modern Woodmen,1701 1st Ave,Rock Island,IL,61201,949-945-2000,Public,24 hours daily,EVGATEWAY,41.51258,-90.57759,E
ELEC,701 E 22nd,701 E 22nd St,Lombard,IL,60148,949-945-2000,Public,24 hours daily,EVGATEWAY,41.84497,-88.00069,E
ELEC,Eagleson Automotive Center,520 Whittle Ave,Olney,IL,62450,1-844-623-1001,Public,24 hours daily,LIVINGSTON,38.72694,-88.08425,E
ELEC,Harvard Ford-DCFC,5250 South Route 14,Harvard,IL,60033,888-998-2546,Public,24 hours daily,Blink Network,42.402921,-88.612613,E
ELEC,Casey's #3336 - Troy,440 Edwardsville Rd,Troy,IL,62294,1-800-489-1588,Public,24 hours daily,FCN,38.7318494,-89.8940164,E
ELEC,Focal Point - Chicago,4141 S Pulaski Rd,Chicago,IL,60632,312-351-4334,Public,Contact site for information,AMPUP,41.8173889,-87.7218843,E
ELEC,500 Park Blvd Suite 750,500 Park Blvd Suite 750,Itasca,IL,60143,,Private,Contact site for information,AMPUP,41.9866738,-88.0176437,E
ELEC,City of Joliet: Gateway Bus Parking,55 E Marion,Joliet,IL,60432,,Private,Contact site for information,AMPUP,41.523707,-88.08046,E
ELEC,HCC CHARGING ST AG STATION 1,1608 West Raab Road,Normal,IL,61761,888-758-4389,Public,24 hours daily,ChargePoint Network,40.531528,-89.020997,E
ELEC,EV STATION 1 EV STATION 2,606 Lee St,Des Plaines,IL,60016,888-758-4389,Public,24 hours daily,ChargePoint Network,42.04234,-87.887487,E
ELEC,Graue Chevrolet Buick,1905 N Kickapoo St,Lincoln,IL,62656,888-409-2980,Public,24 hours daily,Non-Networked,40.16179,-89.34611,E
ELEC,Friendly Chevrolet,2540 Prairie Crossing,Springfield,IL,62711,866-816-7584,Public,24 hours daily,EV Connect,39.735737,-89.701453,E
ELEC,ROSEN GROUP CPE250 ST 1,789 S Randall Rd,Algonquin,IL,60102,888-758-4389,Public,24 hours daily,ChargePoint Network,42.162139,-88.334203,E
ELEC,ROSEN GROUP CPE250 2,789 S Randall Rd,Algonquin,IL,60102,888-758-4389,Public,24 hours daily,ChargePoint Network,42.162075,-88.334213,E
ELEC,VILL OF ADDISON LIBRARY NORTH,4 Friendship Plaza,Addison,IL,60101,888-758-4389,Public,Mon 5:00am - 12:00am; Tue 5:00am - 12:00am; Wed 5:00am - 12:00am; Thu 5:00am - 12:00am; Fri 5:00am - 12:00am; Sat 5:00am - 12:00am; Sun 5:00am - 12:00am,ChargePoint Network,41.932664,-87.993254,E
ELEC,VILL OF ADDISON LIBRARY SOUTH,4 Friendship Plaza,Addison,IL,60101,888-758-4389,Public,Mon 5:00am - 12:00am; Tue 5:00am - 12:00am; Wed 5:00am - 12:00am; Thu 5:00am - 12:00am; Fri 5:00am - 12:00am; Sat 5:00am - 12:00am; Sun 5:00am - 12:00am,ChargePoint Network,41.932648,-87.993316,E
ELEC,Watermark Ford of Marion,1910 W. Coolidge Ave.,Marion,IL,62959,866-816-7584,Public,24 hours daily,EV Connect,37.739238,-88.951646,E
ELEC,One Arlington,3400 West Stonegate Boulevard,Arlington Heights,IL,60005,888-998-2546,Public,24 hours daily,Blink Network,42.09021835069333,-88.02427541969502,E
ELEC,Watermark Hyundai of Marion,1910 West Coolidge Avenue,Marion,IL,62959,888-998-2546,Public,24 hours daily,Blink Network,37.738526957296266,-88.95174242621184,E
ELEC,1300 EV CHARGER 1300 ARLINGTON2,1300 North Arlington Heights Road,Itasca,IL,60143,888-758-4389,Public,24 hours daily,ChargePoint Network,41.99045,-88.004325,E
ELEC,1300 EV CHARGER 1300 ARLINGTON1,1300 North Arlington Heights Road,Itasca,IL,60143,888-758-4389,Public,24 hours daily,ChargePoint Network,41.99046,-88.004387,E
ELEC,KIA OF URBANA WELCOME CENTER,1111 Napleton Way,Urbana,IL,61802,888-758-4389,Public,24 hours daily,ChargePoint Network,40.137825,-88.19654,E
ELEC,Encore Hospitality,111 North Broadway,Aurora,IL,60505,888-998-2546,Public,24 hours daily,Blink Network,41.759387,-88.310221,E
ELEC,Old Joliet Prison,1125 Collins Street,Joliet,IL,60432,888-998-2546,Public,24 hours daily,Blink Network,41.54508576790146,-88.0732955057953,E
ELEC,Schimmer Hyundai,911 Shooting Park Road,Peru,IL,61354,888-998-2546,Public,24 hours daily,Blink Network,41.340181717902006,-89.11624477741478,E
ELEC,155 N WACKER DR P2 EV CHARGER,155 N Wacker Dr,Chicago,IL,60606,888-758-4389,Public,24 hours daily,ChargePoint Network,41.8847,-87.636612,E
ELEC,Volvo Cars Lisle - Public Series,4325 Lincoln Avenue,Lisle,IL,60532,888-998-2546,Public,24 hours daily,Blink Network,41.80686356087286,-88.07595588658349,E
ELEC,540 W. MADISON LL1 - 2,19 N Jefferson St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.882478,-87.642289,E
ELEC,540 W. MADISON LL1 - 1,31 N Jefferson St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.882868,-87.642305,E
ELEC,540 W. MADISON SOUTH WALL 3,540 W Madison St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.882211,-87.641548,E
ELEC,540 W. MADISON SOUTH WALL 2,540 W Madison St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.882211,-87.64158,E
ELEC,540 W. MADISON SOUTH WALL 1,540 W Madison St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.882219,-87.641601,E
ELEC,POG POG,30 E Green St,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.110434,-88.2412,E
ELEC,OPTIMA KEVEL 3 SOUTH,220 East Illinois Street,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891528,-87.621686,E
ELEC,OPTIMA LEVEL 2 SOUTH,220 East Illinois Street,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891489,-87.621538,E
ELEC,OPTIMA LEVEL 5 NORTH,220 East Illinois Street,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891514,-87.621605,E
ELEC,OPTIMA LEVEL4 SOUTH W,220 East Illinois Street,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891497,-87.621523,E
ELEC,OPTIMA LEVEL 4 EAST,220 East Illinois Street,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891494,-87.621596,E
ELEC,Napleton Cadillac Of Northbrook,100 Skokie Blvd,Northbrook,IL,60062,866-816-7584,Public,24 hours daily,EV Connect,42.149693,-87.80077,E
ELEC,Fletcher Jones Audi,1523 W. North Ave,Chicago,IL,60642,888-998-2546,TEMPORARILY UNAVAILABLE (Public),Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,Blink Network,41.910429,-87.665696,T
ELEC,BELVEDERE APTS BELVEDERE EV1,3223 111 street,Naperville,IL,60864,888-758-4389,Public,24 hours daily,ChargePoint Network,41.680401,-88.220241,E
ELEC,DISTRICT 214 PHS 3,801 W Kensington Rd,Mount Prospect,IL,60056,888-758-4389,Public,24 hours daily,ChargePoint Network,42.079495,-87.949188,E
ELEC,Hampton Inn by Hilton Bourbonnais/Kankakee - Tesla Destination,64 Ken Hayes Drive,Bourbonnais,IL,60914,877-798-3752,Public,,Tesla Destination,41.170774,-87.846918,E
ELEC,TownePlace Suites by Marriott Danville - Tesla Destination,330  Eastgate Dr,Danville,IL,61834,877-798-3752,Public,,Tesla Destination,40.121599,-87.544732,E
ELEC,Forth-Amp- Belleville Library - Public,121 E. Washington St,Belleville,IL,62221,855-885-9571,PLANNED - not yet accessible (Public),,OpConnect,38.5128535,-89.9818931,P
ELEC,801 W Dundee Rd,801 W Dundee Rd,Arlington Heights,IL,60004,866-816-7584,Public,Mon 8:00am - 7:00pm; Tue 8:00am - 7:00pm; Wed 8:00am - 7:00pm; Thu 8:00am - 7:00pm; Fri 8:00am - 7:00pm; Sat 8:00am - 4:00pm,EV Connect,42.138343,-87.991599,E
ELEC,Centralia,400 N. Pleasant Ave,Centralia,IL,62801,1-888-222-6618,Public,,NOODOE,38.5300938,-89.1172754,E
ELEC,Good Samaritan,1 Good Samaritan Way,Mt Vernon,IL,62864,1-888-222-6618,Public,,NOODOE,38.2972709,-88.9377404,E
ELEC,MQMF Chicago Marine Drive,4600 North Marine Drive,Chicago,IL,60640,888-998-2546,Public,24 hours daily,Blink Network,41.965986,-87.649093,E
ELEC,900 SELF PARK PLUG & SHOP 7,911 N Rush St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.899548,-87.626739,E
ELEC,900 SELF PARK PLUG & SHOP 6,911 N Rush St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.899564,-87.626729,E
ELEC,900 SELF PARK PLUG & SHOP 5,911 N Rush St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.899548,-87.626707,E
ELEC,Wrigley Field - W Grace St Parking,1126 W Grace St,Chicago,IL,60613,844-798-2438,Public,24 hours daily,SWTCH,41.95170034,-87.65910969,E
ELEC,Unidos,310 N Ottawa St.,Joliet,IL,60432,1-888-222-6618,Public,,NOODOE,41.5304906,-88.0827766,E
ELEC,Currie Frankfort,9423 West Lincoln Highway,Frankfort,IL,60423,888-998-2546,Public,24 hours daily,Blink Network,41.50607856892955,-87.84530553322733,E
ELEC,LPC Palatine,975 W Algonquin Rd,Palatine,IL,60067,,Private,24 hours daily,POWERPUMP,42.0737086,-88.0665145,E
ELEC,Genesis of North Aurora,204 Hansen Boulevard,North Aurora,IL,60542,888-998-2546,Public,24 hours daily,Blink Network,41.80027890187452,-88.37318680028821,E
ELEC,Currie Frankfort - DCFC,9423 West Lincoln Highway,Frankfort,IL,60423,888-998-2546,Public,24 hours daily,Blink Network,41.50607856892955,-87.84530553322733,E
ELEC,2705 Diehl Rd,2705 Diehl Rd,Aurora,IL,60502,866-816-7584,Public,24 hours daily,EV Connect,41.798022,-88.247492,E
ELEC,Optima Verdana Private,1210 Central Avenue,Wilmette,IL,60091,888-998-2546,Public,24 hours daily,Blink Network,42.07672843101564,-87.70939788735089,E
ELEC,ALTON TOYOTA FRONT STATION,850 Homer M Adams Pkwy,Alton,IL,62002,888-758-4389,Public,24 hours daily,ChargePoint Network,38.92138,-90.16892,E
ELEC,TOWNSHIP HALL EDWARDSVILLE 1,300 W Park St,Edwardsville,IL,62025,888-758-4389,Public,24 hours daily,ChargePoint Network,38.80971,-89.958122,E
ELEC,RENFREW PARK RENFREW PARK,501 Morris Rd,Dwight,IL,60420,888-758-4389,Public,24 hours daily,ChargePoint Network,41.098835,-88.430093,E
ELEC,ICC WORKFORCE 1,1 College Dr,East Peoria,IL,61611,888-758-4389,Public,24 hours daily,ChargePoint Network,40.705239,-89.513988,E
ELEC,TAYLOR CHRYSLER,1497 Illinois 50,Bourbonnais,IL,60914,888-998-2546,Public,24 hours daily,Blink Network,41.17048085223878,-87.85382120810856,E
ELEC,AXIS MIDTOWN S1,811 Juniper St NE,Atlanta,IL,30308,888-758-4389,Public,24 hours daily,ChargePoint Network,42.143913,-87.796795,E
ELEC,GPM INVESTMENTS 5156 DC 1,15766 Manchester Rd - McDonalds/FasMart Lot,South Beloit,IL,61080,888-758-4389,Public,24 hours daily,ChargePoint Network,42.49014,-88.989383,E
ELEC,GPM INVESTMENTS 5156 DC 2,15766 Manchester Rd - McDonalds/FasMart Lot,South Beloit,IL,61080,888-758-4389,Public,24 hours daily,ChargePoint Network,42.490021,-88.989383,E
ELEC,GPM INVESTMENTS 5156 DC 3,15766 Manchester Rd,South Beloit,IL,61080,888-758-4389,Public,24 hours daily,ChargePoint Network,42.489919,-88.989383,E
ELEC,GPM INVESTMENTS 5156 DC 4,15766 Manchester Rd,South Beloit,IL,61080,888-758-4389,Public,24 hours daily,ChargePoint Network,42.489879,-88.989383,E
ELEC,FINLEY POINT ENSONO,3333 Finley Road,Downers Grove,IL,60515,888-758-4389,Public,24 hours daily,ChargePoint Network,41.827168,-88.023492,E
ELEC,Culver's - Tesla Supercharger,901 W Camp St,East Peoria,IL,61611,877-798-3752,Public,24 hours daily,Tesla,40.680317,-89.588669,E
ELEC,Bettenhausen Chrysler Dodge Jeep RAM,8355 W 159th St,Tinley Park,IL,60477,313-262-6722,Public,24 hours daily,RED_E,41.60088601,-87.82257773,E
ELEC,FINLEY POINT GENERAL,3333 Finley Road,Downers Grove,IL,60515,888-758-4389,Public,24 hours daily,ChargePoint Network,41.827194,-88.023548,E
ELEC,Harvard Chevrolet GMC,333 S Division Street,Harvard,IL,60033,866-816-7584,Public,24 hours daily,EV Connect,42.411119,-88.614037,E
ELEC,Joan and Paul Rubschlagar Building,1520 West Harrison Street,Chicago,IL,60607,888-998-2546,Public,24 hours daily,Blink Network,41.87478417905282,-87.66501231804295,E
ELEC,TARGET T3871 STATION 2,5101 S Mulligan Ave,Chicago,IL,60638,888-758-4389,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,ChargePoint Network,41.799995,-87.780556,E
ELEC,4450 S Morgan St,4450 S Morgan St,Chicago,IL,60609,,Private,24 hours daily,Non-Networked,41.81313,-87.65168,E
ELEC,AMC DINE-IN Yorktown 18,80 Yorktown Shopping Center,Lombard,IL,60148,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.84005,-88.002249,E
ELEC,Friendly Honda,2500 Prairie Crossing Drive,Springfield,IL,62711,888-998-2546,Public,Mon 7:00am - 8:00pm; Tue 7:00am - 8:00pm; Wed 7:00am - 8:00pm; Thu 7:00am - 8:00pm; Fri 7:00am - 8:00pm; Sat 7:00am - 6:00pm; Sun 12:00am - 12:00am,Blink Network,39.73576320365339,-89.7002442186392,E
