Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,HENNEPIN COUNTY ROCKFORD RD LIB,6401 N 42nd Ave,"Parking Lot, South of Library",Crystal,MN,55427,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.031869,-93.361967,2024-12-10,331921,2024-12-10 02:06:15 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Superior Ford-Plymouth-Series,9700 56th Ave N,,Plymouth,MN,55442,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,45.056329,-93.402831,2024-12-10,331959,2024-12-10 00:24:31 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ALLIED ER VET ALLIED 2,8301 93rd Ave N,,Brooklyn Park,MN,55445,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.122838,-93.38779,2024-12-10,331990,2024-12-10 02:04:42 UTC,,,,2024-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ALLIED ER VET ALLIED 1,8301 93rd Ave N,,Brooklyn Park,MN,55445,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.122785,-93.387983,2024-12-10,331991,2024-12-10 02:04:42 UTC,,,,2024-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Burger King,2200 10th Street East,,Glencoe,MN,55336,,1-888-493-3638,E,,Public,,,,,,,2,2,,ZEFNET,https://www.zefenergy.com,GPS,44.76891,-94.13267,2024-12-09,332351,2024-12-09 04:03:12 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Duluth L2 Lake Place Parking-Canal Park,218 Canal Park Drive,,Duluth,MN,55802,,1-888-493-3638,E,,Public,,,,,,,8,,,ZEFNET,https://www.zefenergy.com,GPS,46.78661,-92.09463,2024-12-09,332354,2024-12-09 04:03:13 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WSU - Integrated Wellness Complex,118 West Mark Street,,Winona,MN,55987,,1-888-493-3638,E,,Public,,,,,,,4,2,,ZEFNET,https://www.zefenergy.com,GPS,44.04544,-91.64271,2024-12-09,332355,2024-12-09 04:03:14 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rochester 3rd Street Ramp,100 3rd Street Southwest,,Rochester,MN,55902,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,44.02027,-92.46492,2024-12-09,332356,2024-12-09 04:03:15 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WASC,425 Winnebago Avenue,,Fairmont,MN,56031,,1-888-493-3638,E,,Public,,,,,,,2,2,,ZEFNET,https://www.zefenergy.com,GPS,43.66681,-94.45739,2024-12-09,332359,2024-12-09 04:03:16 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Harmony,40 Center Street West,,Harmony,MN,55939,,1-888-493-3638,E,,Public,,,,,,,4,,,ZEFNET,https://www.zefenergy.com,GPS,43.55448,-92.01085,2024-12-09,332361,2024-12-09 04:03:17 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Park Rapids,222 Pleasant Avenue South,,Park Rapids,MN,56470,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,46.92031,-95.06107,2024-12-09,332362,2024-12-09 04:03:18 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Avani Market,1620 West Center Street,,Rochester,MN,55902,,1-888-493-3638,E,,Public,,,,,,,1,,,ZEFNET,https://www.zefenergy.com,GPS,44.02315,-92.48651,2024-12-09,332363,2024-12-09 04:03:18 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ohuta Beach,NaN null Park Street,,Lake City,MN,55041,,1-888-493-3638,E,,Public,,,,,,,3,,,ZEFNET,https://www.zefenergy.com,GPS,44.45278,-92.26855,2024-12-09,332364,2024-12-09 04:03:18 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Princeton Public Utilities Princeton, MN",450 North 2nd Street,,Princeton,MN,55371,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,45.57107,-93.57954,2024-12-09,332365,2024-12-09 04:03:19 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Service Foods,321 West Lincoln Avenue,,Fergus Falls,MN,56537,,1-888-493-3638,E,,Public,,,,,,,2,2,,ZEFNET,https://www.zefenergy.com,GPS,46.28281,-96.07916,2024-12-09,332366,2024-12-09 04:03:19 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rochester Center Street Ramp,11 West Center Street,,Rochester,MN,55902,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,44.02357,-92.46353,2024-12-09,332367,2024-12-09 04:03:20 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Red Wing City Hall,315 West 4th Street,,Red Wing,MN,55066,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,44.56464,-92.5321,2024-12-09,332371,2024-12-09 04:03:21 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Litchfield Memorial Park,NaN null Lake Ripley Drive,,Litchfield,MN,55355,,1-888-493-3638,E,,Public,,,,,,,6,,,ZEFNET,https://www.zefenergy.com,GPS,45.10047,-94.54408,2024-12-09,332372,2024-12-09 04:03:21 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Woodgate Apartments,518 4th Street,,Cloquet,MN,55720,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,46.71274,-92.45933,2024-12-09,332373,2024-12-09 04:03:23 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WSU - Kryzsko Commons,250 West 10th Street,,Winona,MN,55987,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,44.04729,-91.64534,2024-12-09,332374,2024-12-09 04:03:23 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Grand Marais Public Utilities City Hall Parking Lot - South Side,15 Broadway,,Grand Marais,MN,55604,,1-888-493-3638,E,,Public,,,,,,,2,2,,ZEFNET,https://www.zefenergy.com,GPS,47.74897,-90.33363,2024-12-09,332375,2024-12-09 04:03:24 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Northern Lights Casino,6800 Y Frontage Road Northwest,,Walker,MN,56484,,1-888-493-3638,E,,Public,,,,,,,4,,,ZEFNET,https://www.zefenergy.com,GPS,47.05486,-94.53668,2024-12-09,332376,2024-12-09 04:03:24 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IPS HQ,2670 Patton Road,,Saint Paul,MN,55113,,1-888-493-3638,E,,Public,,,,,,,4,,,ZEFNET,https://www.zefenergy.com,GPS,45.02173,-93.20562,2024-12-09,332378,2024-12-09 04:03:25 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,North Preston,809 U.S. 52,,Preston,MN,55965,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,43.67685,-92.08809,2024-12-09,332379,2024-12-09 04:03:25 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AU Riverland charger,1900 8th Avenue Northwest,,Austin,MN,55912,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,43.67614,-92.99616,2024-12-09,332380,2024-12-09 04:03:25 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Dodo Valley,4300 Glumack Drive,,Saint Paul,MN,55111,,1-888-493-3638,E,,Public,,,,,,,1,,,ZEFNET,https://www.zefenergy.com,GPS,44.88338,-93.20734,2024-12-09,332381,2024-12-09 04:03:26 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Fosston,220 1st Street East,,Fosston,MN,56542,,1-888-493-3638,E,,Public,,,,,,,2,2,,ZEFNET,https://www.zefenergy.com,GPS,47.57501,-95.74995,2024-12-09,332385,2024-12-09 04:03:28 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Nelson Auto World,1625 Como Avenue Southeast,,Minneapolis,MN,55414,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.98791,-93.22865,2024-12-09,332386,2024-12-09 04:03:29 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Nelson Auto World,1625 Como Avenue Southeast,,Minneapolis,MN,55414,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.98791,-93.22852,2024-12-09,332387,2024-12-09 04:03:30 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,36Lyn Refuel Station,3551 Lyndale Avenue South,,Minneapolis,MN,55408,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.93803,-93.28782,2024-12-09,332390,2024-12-09 04:03:33 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Doc's Sports Bar and Grill,88801 Warbler Lane,,Sturgeon Lake,MN,55783,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,46.37283,-92.78792,2024-12-09,332391,2024-12-09 04:03:33 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Noodles & Company,922 Holiday Drive,,Moorhead,MN,56560,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,46.84933,-96.7667,2024-12-09,332392,2024-12-09 04:03:33 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Saint Peter Food Cooperative,228 West Mulberry Street,,Saint Peter,MN,56082,,1-888-493-3638,E,,Public,,,,,,,2,2,,ZEFNET,https://www.zefenergy.com,GPS,44.32263,-93.96003,2024-12-09,332394,2024-12-09 04:03:36 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Of Owatonna,215 Walnut Avenue South,,Owatonna,MN,55060,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.08311,-93.22941,2024-12-09,332395,2024-12-09 04:03:43 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Of Saint Peter,114 West Nassau Street,,Saint Peter,MN,56082,,1-888-493-3638,E,,Public,,,,,,,2,2,,ZEFNET,https://www.zefenergy.com,GPS,44.3238,-93.95644,2024-12-09,332398,2024-12-09 04:03:36 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Lyon-Lincoln Electric Cooperative,205 U.S. 14,,Tyler,MN,56178,,1-888-493-3638,E,,Public,,,,,,,1,,,ZEFNET,https://www.zefenergy.com,GPS,44.26817,-96.14203,2024-12-09,332400,2024-12-09 04:03:37 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,White Bear Lake Superstore,3880 U.S. 61,,White Bear Lake,MN,55110,,1-888-493-3638,E,,Public,,,,,,,1,2,,ZEFNET,https://www.zefenergy.com,GPS,45.05896,-93.02666,2024-12-09,332401,2024-12-09 04:03:37 UTC,,,,2024-04-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Of Saint Cloud,501 1st Street North,,St. Cloud,MN,56303,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,45.56207,-94.15971,2024-12-09,332404,2024-12-09 04:03:39 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Of Little Falls,NaN null Dewey Parkway,,Little Falls,MN,56345,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,45.97396,-94.36432,2024-12-09,332406,2024-12-09 04:03:39 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Of Crosby Library,101 1st Street Southeast,,Crosby,MN,56441,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,46.48161,-93.94886,2024-12-09,332407,2024-12-09 04:03:40 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Fresh Thyme Farmer's Market,1615 1st Street Southwest,,Rochester,MN,55901,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.02284,-92.48678,2024-12-09,332408,2024-12-09 04:03:41 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Of Springfield,601 East Rock Street,,Springfield,MN,56087,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.24342,-94.96694,2024-12-09,332409,2024-12-09 04:03:41 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Northern Lights Casino - Walker,6800 Y Frontage Road Northwest,,Walker,MN,56484,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,47.05486,-94.53668,2024-12-09,332410,2024-12-09 04:03:41 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Waseca Utilities,NaN null 19th Avenue Northwest,,Waseca,MN,56093,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.09561,-93.50952,2024-12-09,332412,2024-12-09 04:03:42 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of New Ulm,541 2nd Street North,,New Ulm,MN,56073,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.31495,-94.46152,2024-12-09,332413,2024-12-09 04:03:42 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Chisholm,201 West Lake Street,,Chisholm,MN,55719,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,47.4884,-92.88273,2024-12-09,332414,2024-12-09 04:03:42 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Mankato Area Foundation,115 South 2nd Street,,Mankato,MN,56001,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.16619,-94.00152,2024-12-09,332417,2024-12-09 04:03:43 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Faribault,17 3rd Street Northeast,,Faribault,MN,55021,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.29339,-93.2674,2024-12-09,332419,2024-12-09 04:03:44 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Schmelz Countryside Volkswagen,1180 Minnesota 36,,Maplewood,MN,55109,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,45.01104,-93.05099,2024-12-09,332420,2024-12-09 04:03:44 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Cannon Falls,650 Main Street West,,Cannon Falls,MN,55009,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,44.5071,-92.90955,2024-12-09,332421,2024-12-09 04:03:44 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Motley Motel,165 Riverfront Lane,,Motley,MN,56466,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,46.34244,-94.64784,2024-12-09,332422,2024-12-09 04:03:45 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,High Plains Cooperative,45 3rd Street Northwest,,Plainview,MN,55964,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,44.1658,-92.16959,2024-12-09,332426,2024-12-09 04:03:45 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Cove Point Lodge,4140 Minnesota 61,,Duluth,MN,55804,,1-888-493-3638,E,,Public,,,,,,,1,,,ZEFNET,https://www.zefenergy.com,GPS,47.24753,-91.31286,2024-12-09,332427,2024-12-09 04:03:46 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Gamma Vacuum,"2700 4th Avenue E, Suite 100",,Shakopee,MN,55379,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,44.794086,-93.487504,2024-12-09,332645,2024-12-09 03:14:13 UTC,,,,2024-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ombimdwaa Gidinawemmaaganiaadog,1600 Pike Creek Avenue North,,Red Lake,MN,56671,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.877843518975205,-95.02277628860992,2024-12-10,333397,2024-12-10 00:07:28 UTC,,,,2024-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Novotny MN,7180 Novotny Road North,,Baxter,MN,56425,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,46.37588390668431,-94.25188840590694,2024-12-10,333484,2024-12-10 00:09:29 UTC,,,,2024-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Linden,725 Linden St,,Mendota Heights,MN,55118,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,EVGATEWAY,http://evgateway.com/,200-8,44.88557,-93.12179,,333958,2024-04-29 18:47:13 UTC,P,,,2021-06-24,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,GMC Apple Valley,7500 145th St W,,Apple Valley,MN,55124,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,2,,EVGATEWAY,http://evgateway.com/,200-8,44.7384,-93.21857,,333961,2024-04-29 18:47:13 UTC,P,,,2022-10-20,,,,,J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Electric123,921 Wescott Square,,Eagan,MN,55123,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,EVGATEWAY,http://evgateway.com/,200-8,44.8331,-93.13428,,334010,2024-04-29 18:47:13 UTC,P,,,2023-05-16,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lofts of Stillwater,501 Main St N,,Stillwater,MN,55082,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,EVGATEWAY,http://evgateway.com/,200-8,45.06012,-92.80675,2024-05-09,334190,2024-05-09 20:32:20 UTC,P,,,2021-06-24,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,WAABINOKWE IHS EAST STATION,20471 310 avenue,,Mahnomen,MN,56557,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.28577,-95.61739,2024-12-10,334312,2024-12-10 01:55:06 UTC,,,,2024-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MSP1,7165 Boone Ave N Suite 190 A,,Brooklyn Park,MN,55428,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io/,GPS,45.0853699,-93.3932272,2024-05-09,335448,2024-05-09 20:32:20 UTC,P,,,2024-02-09,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,BUFFALO FORD #1 EAST,702 Hwy 55,,Buffalo,MN,55313,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.174484,-93.866055,2024-12-10,341884,2024-12-10 02:07:05 UTC,,,,2024-05-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BUFFALO FORD #2 MIDDLE,702 Hwy 55,,Buffalo,MN,55313,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.174472,-93.866091,2024-12-10,341885,2024-12-10 02:07:06 UTC,,,,2024-05-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BUFFALO FORD #3 WEST,702 Hwy 55,,Buffalo,MN,55313,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.17445,-93.866146,2024-12-10,341886,2024-12-10 02:07:06 UTC,,,,2024-05-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hawthorne Transportation Center,31 North 9th Street,,Minneapolis,MN,55403,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,44.977676859026595,-93.27816370407734,2024-12-10,346211,2024-12-10 00:16:40 UTC,,,,2024-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
